Group	name
Otu06677	
Otu06678	
Otu06679	
Otu06680	
Otu06681	
Otu06682	
Otu06683	
Otu06684	
Otu06685	
Otu06687	
Otu06688	
Otu06689	
Otu06690	
Otu06691	
Otu06692	
Otu06693	
Otu06694	
Otu06695	
Otu06696	
Otu06697	
Otu06698	
Otu06699	
Otu06700	
Otu06701	
Otu06702	
Otu06703	
Otu06704	
Otu06705	
Otu06706	
Otu06708	
Otu06709	
Otu06710	
Otu06711	
Otu06712	
Otu06713	
Otu06714	
Otu06715	
Otu06716	
Otu06717	
Otu06718	
Otu06719	
Otu06720	
Otu06721	
Otu06722	
Otu06723	
Otu06724	
Otu06725	
Otu06726	
Otu06727	
Otu06728	
Otu06729	
Otu06730	
Otu06731	
Otu06732	
Otu06733	
Otu06734	
Otu06735	
Otu06736	
Otu06737	
Otu06738	
Otu06740	
Otu06741	
Otu06742	
Otu06743	
Otu06744	
Otu06745	
Otu06746	
Otu06747	
Otu06748	
Otu06749	
Otu06750	
Otu06751	
Otu06752	
Otu06753	
Otu06754	
Otu06755	
Otu06756	
Otu06757	
Otu06758	
Otu06759	
Otu06760	
Otu06761	
Otu06762	
Otu06763	
Otu06764	
Otu06765	
Otu06766	
Otu06767	
Otu06768	
Otu06769	
Otu06770	
Otu06771	
Otu06772	
Otu06773	
Otu06774	
Otu06775	
Otu06776	
Otu06777	
Otu06778	
Otu06779	
Otu06780	
Otu06781	
Otu06782	
Otu06783	
Otu06784	
Otu06785	
Otu06786	
Otu06787	
Otu06788	
Otu06789	
Otu06790	
Otu06791	
Otu06792	
Otu06793	
Otu06794	
Otu06795	
Otu06796	
Otu06797	
Otu06798	
Otu06799	
Otu06800	
Otu06801	
Otu06802	
Otu06803	
Otu06804	
Otu06805	
Otu06806	
Otu06807	
Otu06808	
Otu06810	
Otu06811	
Otu06812	
Otu06813	
Otu06814	
Otu06815	
Otu06816	
Otu06817	
Otu06818	
Otu06819	
Otu06820	
Otu06821	
Otu06822	
Otu06823	
Otu06824	
Otu06825	
Otu06826	
Otu06827	
Otu06828	
Otu06829	
Otu06830	
Otu06831	
Otu06832	
Otu06833	
Otu06834	
Otu06835	
Otu06836	
Otu06837	
Otu06838	
Otu06839	
Otu06840	
Otu06841	
Otu06842	
Otu06843	
Otu06844	
Otu06845	
Otu06846	
Otu06847	
Otu06848	
Otu06849	
Otu06850	
Otu06851	
Otu06852	
Otu06853	
Otu06854	
Otu06855	
Otu06856	
Otu06857	
Otu06858	
Otu06859	
Otu06860	
Otu06861	
Otu06862	
Otu06863	
Otu06864	
Otu06865	
Otu06866	
Otu06867	
Otu06868	
Otu06869	
Otu06870	
Otu06871	
Otu06873	
Otu06874	
Otu06875	
Otu06876	
Otu06877	
Otu06878	
Otu06879	
Otu06880	
Otu06881	
Otu06882	
Otu06883	
Otu06884	
Otu06885	
Otu06886	
Otu06887	
Otu06888	
Otu06889	
Otu06890	
Otu06891	
Otu06892	
Otu06893	
Otu06894	
Otu06895	
Otu06897	
Otu06898	
Otu06900	
Otu06901	
Otu06902	
Otu06903	
Otu06904	
Otu06905	
Otu06906	
Otu06907	
Otu06908	
Otu06909	
Otu06910	
Otu06911	
Otu06912	
Otu06913	
Otu06914	
Otu06915	
Otu06916	
Otu06917	
Otu06918	
Otu06919	
Otu06920	
Otu06922	
Otu06923	
Otu06924	
Otu06925	
Otu06926	
Otu06927	
Otu06928	
Otu06929	
Otu06930	
Otu06931	
Otu06932	
Otu06933	
Otu06934	
Otu06935	
Otu06936	
Otu06937	
Otu06938	
Otu06939	
Otu06940	
Otu06941	
Otu06942	
Otu06943	
Otu06944	
Otu06945	
Otu06946	
Otu06947	
Otu06949	
Otu06950	
Otu06951	
Otu06952	
Otu06953	
Otu06954	
Otu06955	
Otu06956	
Otu06957	
Otu06958	
Otu06959	
Otu06960	
Otu06961	
Otu06962	
Otu06963	
Otu06964	
Otu06965	
Otu06966	
Otu06967	
Otu06968	
Otu06969	
Otu06970	
Otu06971	
Otu06972	
Otu06973	
Otu06974	
Otu06975	
Otu06976	
Otu06978	
Otu06979	
Otu06980	
Otu06981	
Otu06982	
Otu06983	
Otu06984	
Otu06985	
Otu06986	
Otu06987	
Otu06988	
Otu06989	
Otu06990	
Otu06991	
Otu06992	
Otu06993	
Otu06994	
Otu06995	
Otu06996	
Otu06998	
Otu06999	
Otu07000	
Otu07001	
Otu07002	
Otu07003	
Otu07004	
Otu07005	
Otu07006	
Otu07007	
Otu07008	
Otu07009	
Otu07010	
Otu07011	
Otu07012	
Otu07013	
Otu07014	
Otu07015	
Otu07016	
Otu07017	
Otu07018	
Otu07019	
Otu07020	
Otu07021	
Otu07022	
Otu07023	
Otu07024	
Otu07025	
Otu07026	
Otu07027	
Otu07028	
Otu07029	
Otu07030	
Otu07031	
Otu07032	
Otu07033	
Otu07034	
Otu07035	
Otu07036	
Otu07037	
Otu07038	
Otu07039	
Otu07040	
Otu07041	
Otu07042	
Otu07043	
Otu07044	
Otu07045	
Otu07046	
Otu07047	
Otu07048	
Otu07049	
Otu07050	
Otu07051	
Otu07052	
Otu07053	
Otu07054	
Otu07055	
Otu07056	
Otu07057	
Otu07058	
Otu07059	
Otu07060	
Otu07061	
Otu07062	
Otu07063	
Otu07064	
Otu07065	
Otu07066	
Otu07067	
Otu07068	
Otu07069	
Otu07070	
Otu07071	
Otu07072	
Otu07073	
Otu07074	
Otu07075	
Otu07076	
Otu07077	
Otu07078	
Otu07079	
Otu07080	
Otu07082	
Otu07084	
Otu07085	
Otu07086	
Otu07087	
Otu07088	
Otu07089	
Otu07090	
Otu07091	
Otu07092	
Otu07093	
Otu07094	
Otu07095	
Otu07096	
Otu07097	
Otu07098	
Otu07099	
Otu07100	
Otu07101	
Otu07102	
Otu07103	
Otu07104	
Otu07105	
Otu07106	
Otu07107	
Otu07108	
Otu07109	
Otu07110	
Otu07111	
Otu07112	
Otu07113	
Otu07114	
Otu07115	
Otu07116	
Otu07117	
Otu07118	
Otu07119	
Otu07120	
Otu07121	
Otu07122	
Otu07123	
Otu07126	
Otu07127	
Otu07128	
Otu07129	
Otu07130	
Otu07131	
Otu07132	
Otu07133	
Otu07134	
Otu07135	
Otu07136	
Otu07137	
Otu07138	
Otu07139	
Otu07140	
Otu07141	
Otu07142	
Otu07143	
Otu07145	
Otu07146	
Otu07147	
Otu07148	
Otu07149	
Otu07150	
Otu07151	
Otu07152	
Otu07153	
Otu07154	
Otu07155	
Otu07156	
Otu07157	
Otu07158	
Otu07159	
Otu07160	
Otu07161	
Otu07162	
Otu07163	
Otu07164	
Otu07165	
Otu07166	
Otu07167	
Otu07168	
Otu07169	
Otu07170	
Otu07171	
Otu07172	
Otu07173	
Otu07174	
Otu07175	
Otu07176	
Otu07177	
Otu07178	
Otu07180	
Otu07181	
Otu07182	
Otu07183	
Otu07184	
Otu07185	
Otu07186	
Otu07187	
Otu07188	
Otu07189	
Otu07190	
Otu07191	
Otu07192	
Otu07193	
Otu07194	
Otu07195	
Otu07196	
Otu07197	
Otu07198	
Otu07199	
Otu07200	
Otu07201	
Otu07202	
Otu07203	
Otu07204	
Otu07205	
Otu07206	
Otu07207	
Otu07208	
Otu07209	
Otu07210	
Otu07211	
Otu07212	
Otu07213	
Otu07214	
Otu07215	
Otu07216	
Otu07217	
Otu07218	
Otu07219	
Otu07221	
Otu07222	
Otu07223	
Otu07224	
Otu07225	
Otu07226	
Otu07227	
Otu07228	
Otu07229	
Otu07230	
Otu07231	
Otu07232	
Otu07233	
Otu07234	
Otu07235	
Otu07236	
Otu07237	
Otu07238	
Otu07239	
Otu07240	
Otu07241	
Otu07242	
Otu07243	
Otu07244	
Otu07245	
Otu07246	
Otu07247	
Otu07248	
Otu07249	
Otu07250	
Otu07251	
Otu07252	
Otu07253	
Otu07254	
Otu07255	
Otu07256	
Otu07257	
Otu07258	
Otu07260	
Otu07261	
Otu07262	
Otu07263	
Otu07264	
Otu07265	
Otu07266	
Otu07267	
Otu07268	
Otu07269	
Otu07270	
Otu07271	
Otu07272	
Otu07273	
Otu07274	
Otu07275	
Otu07276	
Otu07277	
Otu07278	
Otu07279	
Otu07280	
Otu07281	
Otu07282	
Otu07283	
Otu07284	
Otu07285	
Otu07286	
Otu07287	
Otu07288	
Otu07289	
Otu07290	
Otu07291	
Otu07292	
Otu07293	
Otu07294	
Otu07295	
Otu07296	
Otu07297	
Otu07298	
Otu07299	
Otu07300	
Otu07301	
Otu07302	
Otu07303	
Otu07304	
Otu07305	
Otu07306	
Otu07307	
Otu07308	
Otu07309	
Otu07310	
Otu07311	
Otu07312	
Otu07314	
Otu07315	
Otu07316	
Otu07317	
Otu07318	
Otu07319	
Otu07320	
Otu07321	
Otu07322	
Otu07323	
Otu07324	
Otu07325	
Otu07326	
Otu07327	
Otu07328	
Otu07329	
Otu07330	
Otu07331	
Otu07332	
Otu07333	
Otu07334	
Otu07335	
Otu07336	
Otu07339	
Otu07340	
Otu07343	
Otu07344	
Otu07345	
Otu07346	
Otu07347	
Otu07348	
Otu07349	
Otu07350	
Otu07351	
Otu07352	
Otu07353	
Otu07354	
Otu07355	
Otu07356	
Otu07357	
Otu07358	
Otu07359	
Otu07360	
Otu07361	
Otu07362	
Otu07363	
Otu07365	
Otu07366	
Otu07367	
Otu07368	
Otu07369	
Otu07370	
Otu07371	
Otu07372	
Otu07373	
Otu07374	
Otu07375	
Otu07376	
Otu07377	
Otu07378	
Otu07379	
Otu07380	
Otu07381	
Otu07382	
Otu07383	
Otu07384	
Otu07385	
Otu07386	
Otu07387	
Otu07388	
Otu07389	
Otu07390	
Otu07391	
Otu07392	
Otu07393	
Otu07395	
Otu07396	
Otu07397	
Otu07398	
Otu07399	
Otu07400	
Otu07401	
Otu07402	
Otu07403	
Otu07404	
Otu07405	
Otu07406	
Otu07407	
Otu07408	
Otu07409	
Otu07410	
Otu07411	
Otu07412	
Otu07413	
Otu07414	
Otu07415	
Otu07416	
Otu07417	
Otu07418	
Otu07419	
Otu07420	
Otu07421	
Otu07422	
Otu07423	
Otu07424	
Otu07425	
Otu07426	
Otu07427	
Otu07428	
Otu07429	
Otu07430	
Otu07431	
Otu07432	
Otu07433	
Otu07434	
Otu07435	
Otu07436	
Otu07437	
Otu07438	
Otu07439	
Otu07440	
Otu07441	
Otu07442	
Otu07443	
Otu07444	
Otu07445	
Otu07446	
Otu07447	
Otu07448	
Otu07449	
Otu07450	
Otu07451	
Otu07452	
Otu07454	
Otu07455	
Otu07456	
Otu07457	
Otu07458	
Otu07459	
Otu07460	
Otu07461	
Otu07462	
Otu07463	
Otu07464	
Otu07465	
Otu07466	
Otu07467	
Otu07468	
Otu07469	
Otu07470	
Otu07471	
Otu07472	
Otu07473	
Otu07474	
Otu07475	
Otu07476	
Otu07477	
Otu07478	
Otu07479	
Otu07481	
Otu07482	
Otu07483	
Otu07484	
Otu07485	
Otu07486	
Otu07488	
Otu07490	
Otu07491	
Otu07492	
Otu07493	
Otu07494	
Otu07495	
Otu07496	
Otu07497	
Otu07498	
Otu07499	
Otu07500	
Otu07501	
Otu07502	
Otu07503	
Otu07504	
Otu07505	
Otu07506	
Otu07507	
Otu07508	
Otu07509	
Otu07510	
Otu07511	
Otu07512	
Otu07514	
Otu07515	
Otu07516	
Otu07517	
Otu07518	
Otu07519	
Otu07520	
Otu07521	
Otu07523	
Otu07524	
Otu07525	
Otu07526	
Otu07527	
Otu07528	
Otu07529	
Otu07530	
Otu07531	
Otu07532	
Otu07533	
Otu07534	
Otu07535	
Otu07536	
Otu07537	
Otu07538	
Otu07539	
Otu07540	
Otu07541	
Otu07542	
Otu07543	
Otu07545	
Otu07546	
Otu07547	
Otu07548	
Otu07549	
Otu07550	
Otu07552	
Otu07553	
Otu07555	
Otu07556	
Otu07557	
Otu07558	
Otu07559	
Otu07560	
Otu07561	
Otu07562	
Otu07563	
Otu07565	
Otu07566	
Otu07567	
Otu07568	
Otu07569	
Otu07570	
Otu07571	
Otu07572	
Otu07573	
Otu07575	
Otu07576	
Otu07577	
Otu07578	
Otu07579	
Otu07580	
Otu07581	
Otu07582	
Otu07583	
Otu07584	
Otu07585	
Otu07586	
Otu07587	
Otu07588	
Otu07589	
Otu07590	
Otu07591	
Otu07592	
Otu07594	
Otu07595	
Otu07596	
Otu07597	
Otu07598	
Otu07599	
Otu07600	
Otu07601	
Otu07602	
Otu07603	
Otu07604	
Otu07606	
Otu07607	
Otu07608	
Otu07609	
Otu07610	
Otu07611	
Otu07612	
Otu07613	
Otu07614	
Otu07615	
Otu07616	
Otu07617	
Otu07618	
Otu07619	
Otu07620	
Otu07621	
Otu07622	
Otu07623	
Otu07625	
Otu07626	
Otu07627	
Otu07628	
Otu07629	
Otu07630	
Otu07631	
Otu07632	
Otu07633	
Otu07634	
Otu07635	
Otu07636	
Otu07637	
Otu07638	
Otu07639	
Otu07640	
Otu07641	
Otu07642	
Otu07643	
Otu07644	
Otu07645	
Otu07646	
Otu07647	
Otu07648	
Otu07649	
Otu07650	
Otu07651	
Otu07652	
Otu07653	
Otu07654	
Otu07655	
Otu07656	
Otu07657	
Otu07658	
Otu07659	
Otu07660	
Otu07661	
Otu07662	
Otu07663	
Otu07664	
Otu07665	
Otu07666	
Otu07667	
Otu07668	
Otu07669	
Otu07670	
Otu07671	
Otu07673	
Otu07674	
Otu07675	
Otu07676	
Otu07677	
Otu07678	
Otu07679	
Otu07680	
Otu07681	
Otu07682	
Otu07683	
Otu07684	
Otu07685	
Otu07686	
Otu07687	
Otu07688	
Otu07689	
Otu07690	
Otu07691	
Otu07692	
Otu07693	
Otu07694	
Otu07696	
Otu07697	
Otu07698	
Otu07699	
Otu07700	
Otu07701	
Otu07702	
Otu07703	
Otu07704	
Otu07705	
Otu07706	
Otu07707	
Otu07708	
Otu07709	
Otu07710	
Otu07711	
Otu07713	
Otu07714	
Otu07715	
Otu07716	
Otu07717	
Otu07718	
Otu07719	
Otu07720	
Otu07721	
Otu07722	
Otu07723	
Otu07724	
Otu07725	
Otu07726	
Otu07727	
Otu07728	
Otu07729	
Otu07730	
Otu07731	
Otu07732	
Otu07733	
Otu07734	
Otu07735	
Otu07736	
Otu07737	
Otu07738	
Otu07739	
Otu07740	
Otu07741	
Otu07742	
Otu07743	
Otu07744	
Otu07745	
Otu07746	
Otu07747	
Otu07748	
Otu07749	
Otu07750	
Otu07751	
Otu07752	
Otu07753	
Otu07754	
Otu07755	
Otu07756	
Otu07757	
Otu07758	
Otu07759	
Otu07760	
Otu07761	
Otu07762	
Otu07763	
Otu07764	
Otu07765	
Otu07766	
Otu07767	
Otu07768	
Otu07769	
Otu07770	
Otu07771	
Otu07772	
Otu07773	
Otu07774	
Otu07775	
Otu07776	
Otu07777	
Otu07778	
Otu07779	
Otu07780	
Otu07781	
Otu07782	
Otu07783	
Otu07784	
Otu07785	
Otu07786	
Otu07787	
Otu07788	
Otu07789	
Otu07790	
Otu07792	
Otu07793	
Otu07794	
Otu07795	
Otu07796	
Otu07797	
Otu07798	
Otu07799	
Otu07800	
Otu07801	
Otu07802	
Otu07803	
Otu07804	
Otu07805	
Otu07806	
Otu07807	
Otu07808	
Otu07809	
Otu07810	
Otu07811	
Otu07812	
Otu07813	
Otu07814	
Otu07815	
Otu07816	
Otu07817	
Otu07818	
Otu07819	
Otu07820	
Otu07821	
Otu07822	
Otu07823	
Otu07824	
Otu07826	
Otu07827	
Otu07828	
Otu07829	
Otu07830	
Otu07831	
Otu07832	
Otu07833	
Otu07834	
Otu07835	
Otu07836	
Otu07837	
Otu07838	
Otu07839	
Otu07840	
Otu07841	
Otu07842	
Otu07843	
Otu07844	
Otu07846	
Otu07847	
Otu07848	
Otu07850	
Otu07851	
Otu07852	
Otu07853	
Otu07854	
Otu07855	
Otu07856	
Otu07857	
Otu07858	
Otu07859	
Otu07860	
Otu07861	
Otu07862	
Otu07863	
Otu07864	
Otu07865	
Otu07866	
Otu07867	
Otu07868	
Otu07869	
Otu07870	
Otu07871	
Otu07872	
Otu07873	
Otu07874	
Otu07875	
Otu07876	
Otu07877	
Otu07878	
Otu07879	
Otu07880	
Otu07881	
Otu07882	
Otu07883	
Otu07884	
Otu07885	
Otu07886	
Otu07887	
Otu07889	
Otu07890	
Otu07891	
Otu07893	
Otu07894	
Otu07895	
Otu07896	
Otu07897	
Otu07898	
Otu07899	
Otu07900	
Otu07901	
Otu07902	
Otu07903	
Otu07904	
Otu07905	
Otu07906	
Otu07907	
Otu07908	
Otu07909	
Otu07910	
Otu07911	
Otu07912	
Otu07914	
Otu07915	
Otu07916	
Otu07917	
Otu07918	
Otu07919	
Otu07921	
Otu07922	
Otu07924	
Otu07925	
Otu07926	
Otu07927	
Otu07928	
Otu07929	
Otu07930	
Otu07931	
Otu07932	
Otu07934	
Otu07935	
Otu07936	
Otu07937	
Otu07938	
Otu07939	
Otu07940	
Otu07941	
Otu07942	
Otu07943	
Otu07944	
Otu07945	
Otu07946	
Otu07947	
Otu07948	
Otu07949	
Otu07950	
Otu07951	
Otu07952	
Otu07954	
Otu07955	
Otu07956	
Otu07957	
Otu07959	
Otu07960	
Otu07961	
Otu07962	
Otu07963	
Otu07965	
Otu07966	
Otu07967	
Otu07968	
Otu07969	
Otu07970	
Otu07971	
Otu07972	
Otu07973	
Otu07974	
Otu07975	
Otu07976	
Otu07978	
Otu07979	
Otu07980	
Otu07981	
Otu07982	
Otu07983	
Otu07984	
Otu07985	
Otu07986	
Otu07987	
Otu07988	
Otu07989	
Otu07990	
Otu07991	
Otu07992	
Otu07993	
Otu07994	
Otu07996	
Otu07997	
Otu07998	
Otu07999	
Otu08000	
Otu08001	
Otu08003	
Otu08005	
Otu08006	
Otu08007	
Otu08008	
Otu08009	
Otu08011	
Otu08012	
Otu08013	
Otu08014	
Otu08015	
Otu08016	
Otu08017	
Otu08018	
Otu08019	
Otu08020	
Otu08021	
Otu08022	
Otu08023	
Otu08024	
Otu08025	
Otu08026	
Otu08027	
Otu08028	
Otu08029	
Otu08030	
Otu08032	
Otu08033	
Otu08034	
Otu08035	
Otu08036	
Otu08037	
Otu08038	
Otu08039	
Otu08040	
Otu08042	
Otu08043	
Otu08044	
Otu08045	
Otu08046	
Otu08047	
Otu08048	
Otu08049	
Otu08050	
Otu08051	
Otu08052	
Otu08053	
Otu08054	
Otu08055	
Otu08056	
Otu08057	
Otu08058	
Otu08059	
Otu08060	
Otu08061	
Otu08062	
Otu08063	
Otu08064	
Otu08065	
Otu08066	
Otu08067	
Otu08069	
Otu08070	
Otu08071	
Otu08072	
Otu08073	
Otu08074	
Otu08075	
Otu08076	
Otu08077	
Otu08078	
Otu08079	
Otu08080	
Otu08081	
Otu08082	
Otu08083	
Otu08084	
Otu08085	
Otu08086	
Otu08087	
Otu08088	
Otu08089	
Otu08090	
Otu08091	
Otu08092	
Otu08093	
Otu08094	
Otu08095	
Otu08096	
Otu08097	
Otu08099	
Otu08100	
Otu08101	
Otu08102	
Otu08103	
Otu08104	
Otu08105	
Otu08106	
Otu08107	
Otu08108	
Otu08109	
Otu08111	
Otu08112	
Otu08113	
Otu08114	
Otu08115	
Otu08116	
Otu08117	
Otu08118	
Otu08119	
Otu08121	
Otu08122	
Otu08123	
Otu08124	
Otu08125	
Otu08127	
Otu08128	
Otu08129	
Otu08130	
Otu08132	
Otu08133	
Otu08134	
Otu08135	
Otu08136	
Otu08137	
Otu08138	
Otu08139	
Otu08140	
Otu08141	
Otu08142	
Otu08143	
Otu08144	
Otu08145	
Otu08146	
Otu08147	
Otu08149	
Otu08150	
Otu08151	
Otu08152	
Otu08153	
Otu08154	
Otu08155	
Otu08156	
Otu08157	
Otu08158	
Otu08159	
Otu08160	
Otu08161	
Otu08162	
Otu08163	
Otu08164	
Otu08165	
Otu08166	
Otu08167	
Otu08168	
Otu08169	
Otu08170	
Otu08171	
Otu08172	
Otu08173	
Otu08174	
Otu08175	
Otu08176	
Otu08177	
Otu08178	
Otu08179	
Otu08180	
Otu08181	
Otu08182	
Otu08183	
Otu08185	
Otu08186	
Otu08187	
Otu08188	
Otu08189	
Otu08190	
Otu08191	
Otu08192	
Otu08193	
Otu08194	
Otu08197	
Otu08198	
Otu08199	
Otu08200	
Otu08201	
Otu08202	
Otu08203	
Otu08204	
Otu08205	
Otu08206	
Otu08207	
Otu08208	
Otu08209	
Otu08210	
Otu08211	
Otu08212	
Otu08213	
Otu08214	
Otu08215	
Otu08216	
Otu08217	
Otu08218	
Otu08219	
Otu08220	
Otu08221	
Otu08222	
Otu08223	
Otu08224	
Otu08225	
Otu08226	
Otu08227	
Otu08228	
Otu08229	
Otu08230	
Otu08231	
Otu08232	
Otu08233	
Otu08234	
Otu08235	
Otu08236	
Otu08237	
Otu08239	
Otu08240	
Otu08241	
Otu08242	
Otu08243	
Otu08244	
Otu08245	
Otu08246	
Otu08247	
Otu08249	
Otu08250	
Otu08251	
Otu08252	
Otu08253	
Otu08254	
Otu08255	
Otu08257	
Otu08258	
Otu08259	
Otu08260	
Otu08261	
Otu08262	
Otu08263	
Otu08264	
Otu08265	
Otu08266	
Otu08268	
Otu08269	
Otu08270	
Otu08272	
Otu08273	
Otu08274	
Otu08276	
Otu08277	
Otu08278	
Otu08279	
Otu08281	
Otu08282	
Otu08283	
Otu08284	
Otu08285	
Otu08286	
Otu08288	
Otu08289	
Otu08290	
Otu08291	
Otu08292	
Otu08293	
Otu08294	
Otu08295	
Otu08296	
Otu08297	
Otu08298	
Otu08299	
Otu08300	
Otu08301	
Otu08302	
Otu08303	
Otu08304	
Otu08305	
Otu08306	
Otu08307	
Otu08308	
Otu08309	
Otu08310	
Otu08311	
Otu08312	
Otu08314	
Otu08315	
Otu08316	
Otu08317	
Otu08318	
Otu08319	
Otu08320	
Otu08321	
Otu08322	
Otu08324	
Otu08325	
Otu08326	
Otu08327	
Otu08328	
Otu08330	
Otu08331	
Otu08332	
Otu08333	
Otu08334	
Otu08335	
Otu08336	
Otu08337	
Otu08338	
Otu08339	
Otu08340	
Otu08341	
Otu08342	
Otu08343	
Otu08344	
Otu08346	
Otu08347	
Otu08349	
Otu08350	
Otu08351	
Otu08352	
Otu08354	
Otu08355	
Otu08356	
Otu08357	
Otu08358	
Otu08359	
Otu08360	
Otu08361	
Otu08362	
Otu08363	
Otu08364	
Otu08365	
Otu08366	
Otu08367	
Otu08368	
Otu08369	
Otu08371	
Otu08372	
Otu08373	
Otu08376	
Otu08377	
Otu08378	
Otu08379	
Otu08380	
Otu08381	
Otu08383	
Otu08384	
Otu08385	
Otu08388	
Otu08390	
Otu08391	
Otu08392	
Otu08393	
Otu08394	
Otu08395	
Otu08396	
Otu08397	
Otu08398	
Otu08400	
Otu08401	
Otu08402	
Otu08403	
Otu08404	
Otu08406	
Otu08407	
Otu08408	
Otu08409	
Otu08410	
Otu08412	
Otu08413	
Otu08414	
Otu08415	
Otu08416	
Otu08417	
Otu08418	
Otu08419	
Otu08420	
Otu08421	
Otu08422	
Otu08423	
Otu08424	
Otu08425	
Otu08426	
Otu08427	
Otu08429	
Otu08430	
Otu08431	
Otu08432	
Otu08433	
Otu08434	
Otu08435	
Otu08436	
Otu08437	
Otu08438	
Otu08439	
Otu08440	
Otu08441	
Otu08442	
Otu08443	
Otu08444	
Otu08445	
Otu08446	
Otu08447	
Otu08448	
Otu08449	
Otu08450	
Otu08451	
Otu08452	
Otu08454	
Otu08455	
Otu08456	
Otu08457	
Otu08458	
Otu08459	
Otu08460	
Otu08461	
Otu08462	
Otu08463	
Otu08464	
Otu08465	
Otu08466	
Otu08467	
Otu08468	
Otu08469	
Otu08470	
Otu08471	
Otu08472	
Otu08473	
Otu08474	
Otu08475	
Otu08476	
Otu08477	
Otu08478	
Otu08479	
Otu08480	
Otu08481	
Otu08482	
Otu08483	
Otu08484	
Otu08485	
Otu08486	
Otu08488	
Otu08489	
Otu08490	
Otu08491	
Otu08492	
Otu08493	
Otu08494	
Otu08495	
Otu08496	
Otu08497	
Otu08499	
Otu08500	
Otu08501	
Otu08502	
Otu08503	
Otu08504	
Otu08505	
Otu08506	
Otu08508	
Otu08509	
Otu08510	
Otu08511	
Otu08512	
Otu08515	
Otu08516	
Otu08517	
Otu08518	
Otu08519	
Otu08521	
Otu08522	
Otu08523	
Otu08525	
Otu08526	
Otu08527	
Otu08528	
Otu08529	
Otu08530	
Otu08531	
Otu08532	
Otu08533	
Otu08534	
Otu08535	
Otu08536	
Otu08537	
Otu08538	
Otu08539	
Otu08540	
Otu08541	
Otu08542	
Otu08543	
Otu08544	
Otu08545	
Otu08546	
Otu08547	
Otu08548	
Otu08549	
Otu08550	
Otu08551	
Otu08552	
Otu08553	
Otu08554	
Otu08555	
Otu08556	
Otu08557	
Otu08558	
Otu08560	
Otu08561	
Otu08562	
Otu08563	
Otu08564	
Otu08565	
Otu08566	
Otu08567	
Otu08568	
Otu08569	
Otu08570	
Otu08571	
Otu08572	
Otu08573	
Otu08574	
Otu08576	
Otu08577	
Otu08578	
Otu08579	
Otu08581	
Otu08582	
Otu08584	
Otu08585	
Otu08586	
Otu08587	
Otu08589	
Otu08590	
Otu08591	
Otu08592	
Otu08593	
Otu08594	
Otu08595	
Otu08596	
Otu08597	
Otu08598	
Otu08599	
Otu08600	
Otu08601	
Otu08602	
Otu08603	
Otu08604	
Otu08605	
Otu08606	
Otu08607	
Otu08609	
Otu08610	
Otu08611	
Otu08612	
Otu08613	
Otu08614	
Otu08618	
Otu08619	
Otu08620	
Otu08621	
Otu08622	
Otu08623	
Otu08624	
Otu08625	
Otu08626	
Otu08627	
Otu08628	
Otu08629	
Otu08631	
Otu08632	
Otu08633	
Otu08634	
Otu08635	
Otu08636	
Otu08637	
Otu08638	
Otu08639	
Otu08640	
Otu08642	
Otu08643	
Otu08644	
Otu08645	
Otu08646	
Otu08647	
Otu08648	
Otu08649	
Otu08650	
Otu08651	
Otu08652	
Otu08653	
Otu08654	
Otu08655	
Otu08656	
Otu08657	
Otu08658	
Otu08659	
Otu08660	
Otu08661	
Otu08662	
Otu08663	
Otu08664	
Otu08665	
Otu08666	
Otu08667	
Otu08668	
Otu08669	
Otu08671	
Otu08672	
Otu08673	
Otu08675	
Otu08676	
Otu08677	
Otu08678	
Otu08679	
Otu08680	
Otu08681	
Otu08682	
Otu08683	
Otu08685	
Otu08686	
Otu08687	
Otu08688	
Otu08689	
Otu08690	
Otu08691	
Otu08692	
Otu08694	
Otu08695	
Otu08696	
Otu08697	
Otu08698	
Otu08699	
Otu08700	
Otu08701	
Otu08703	
Otu08704	
Otu08705	
Otu08706	
Otu08707	
Otu08708	
Otu08709	
Otu08710	
Otu08711	
Otu08712	
Otu08713	
Otu08714	
Otu08715	
Otu08716	
Otu08717	
Otu08718	
Otu08719	
Otu08720	
Otu08721	
Otu08722	
Otu08724	
Otu08725	
Otu08726	
Otu08727	
Otu08728	
Otu08730	
Otu08731	
Otu08733	
Otu08734	
Otu08735	
Otu08736	
Otu08737	
Otu08739	
Otu08740	
Otu08742	
Otu08743	
Otu08744	
Otu08745	
Otu08746	
Otu08747	
Otu08748	
Otu08749	
Otu08750	
Otu08751	
Otu08752	
Otu08753	
Otu08754	
Otu08755	
Otu08756	
Otu08757	
Otu08758	
Otu08759	
Otu08760	
Otu08761	
Otu08762	
Otu08763	
Otu08765	
Otu08766	
Otu08767	
Otu08768	
Otu08769	
Otu08770	
Otu08771	
Otu08772	
Otu08773	
Otu08774	
Otu08775	
Otu08778	
Otu08779	
Otu08782	
Otu08783	
Otu08784	
Otu08785	
Otu08786	
Otu08787	
Otu08788	
Otu08789	
Otu08790	
Otu08791	
Otu08792	
Otu08793	
Otu08794	
Otu08795	
Otu08796	
Otu08797	
Otu08799	
Otu08800	
Otu08801	
Otu08802	
Otu08803	
Otu08804	
Otu08805	
Otu08806	
Otu08807	
Otu08808	
